images/floorplan1.jpeg,206.6,sq.m.,2224,sq.ft.
images/floorplan2.png,137.0,sq.m.,1475,sq.ft.
images/floorplan3.png,86.4,sq.m.,930,sq.ft.
images/floorplan4.jpeg,99.9,sq.m.,1075.7,sq.ft.
